customer_id,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,snapshot_date,credit_history_age
cus_0x485f,69051.14,,,,,2,"mortgage loan, home equity loan",,8,13.2,,standard,1396.03,,yes,,335.3398710931957,high_spent_small_value_payments,367.81880382983763,2023-10-01,
cus_0x4862,59703.75,,,,,5,"student loan, personal loan, not specified, auto loan, payday loan",,15,18.56,,bad,4254.78,,yes,,238.66729585929085,high_spent_small_value_payments,89.81447454001524,2024-01-01,
cus_0x4864,89507.06999999998,,,,,4,"student loan, credit-builder loan, mortgage loan, home equity loan",,20,,,standard,240.4,,yes,,323.9634256192122,low_spent_large_value_payments,415.0773956579802,2024-01-01,
cus_0x486d,9377.445,,,,,4,"debt consolidation loan, mortgage loan, home equity loan, personal loan",,13,11.6,,standard,1717.15,,yes,,,high_spent_small_value_payments,264.4207566499145,2024-08-01,
cus_0x487b,58484.22,,,,,6,"credit-builder loan, auto loan, student loan, debt consolidation loan, not specified, mortgage loan",,18,7.949999999999998,,standard,2389.36,,yes,,178.8934382825273,high_spent_medium_value_payments,375.9109319617005,2024-10-01,
cus_0x4881,37263.45,,,,,0,"",,6,7.76,,good,1238.06,,nm,,116.479268208382,high_spent_medium_value_payments,500.134185186933,2023-01-01,
cus_0x4889,61540.56,,,,,3,"not specified, debt consolidation loan, personal loan",,13,17.15,,standard,1599.3,,yes,,203.60815456547562,high_spent_small_value_payments,445.4316261335344,2024-02-01,
cus_0x488b,39560.62,,,,,4,"credit-builder loan, home equity loan, auto loan, mortgage loan",,20,11.66,,standard,1513.0,,yes,,119.10221996373487,high_spent_medium_value_payments,266.6268048505225,2024-10-01,
cus_0x489,9388.27,,,,,4,"mortgage loan, not specified, credit-builder loan, student loan",,19,8.73,,standard,2673.96,,yes,,31.984687610861073,high_spent_small_value_payments,307.35593164663436,2023-11-01,
cus_0x4899,19487.77,,,,,6,"student loan, auto loan, not specified, debt consolidation loan, personal loan, home equity loan",,25,6.54,,bad,2050.42,,yes,,96.63005204430176,low_spent_small_value_payments,229.89247582872508,2023-03-01,
cus_0x489d,22116.855,,,,,4,"mortgage loan, personal loan, not specified, payday loan",,6,,,good,100.56,,nm,,80.47252519177658,high_spent_medium_value_payments,369.5831557822897,2024-11-01,
cus_0x48a,32700.0,,,,,0,"",,2,7.16,,good,1440.5,,no,,230.50825006517215,unknown,319.6917499348278,2024-12-01,
cus_0x48a4,133779.72,,,,,1,debt consolidation loan,,,8.06,,good,891.64,,no,,239.67277779892518,high_spent_small_value_payments,1026.9204596448358,2023-02-01,
cus_0x48a8,18116.1,,,,,6,"payday loan, personal loan, auto loan, not specified, home equity loan, debt consolidation loan",,9,7.43,,standard,1745.84,,yes,,207.85124686686157,low_spent_small_value_payments,175.01523701551238,2023-11-01,
cus_0x48aa,17856.72,,,,,3,"home equity loan, debt consolidation loan, payday loan",,21,0.65,,bad,1431.47,,yes,,78.21484603652925,low_spent_medium_value_payments,269.92338066773084,2024-09-01,
cus_0x48ac,20474.14,,,,,4,"credit-builder loan, home equity loan, personal loan, student loan",,24,8.58,,bad,2181.21,,yes,,111.7926228127676,low_spent_small_value_payments,238.26310739027443,2023-06-01,
cus_0x48ae,144037.08,,,,,2,"debt consolidation loan, credit-builder loan",,10,10.92,,standard,696.67,,no,,188.5204814165997,high_spent_medium_value_payments,1048.0496874303649,2023-01-01,
cus_0x48be,19927.48,,,,,5,"student loan, personal loan, home equity loan, debt consolidation loan, payday loan",,19,2.42,,bad,4346.79,,yes,,217.43524331761623,low_spent_small_value_payments,112.37729181156745,2024-09-01,
cus_0x48c0,41898.87,,,,,0,"",,8,1.35,,good,927.63,,no,,223.6985882244336,high_spent_small_value_payments,403.2586617755665,2023-11-01,
cus_0x48c5,7206.845,,,,,3,"auto loan, credit-builder loan, student loan",,18,17.42,,standard,1322.77,,yes,,88.78111516558643,low_spent_small_value_payments,253.5207418886289,2025-01-01,
cus_0x48ca,40878.85,,,,,3,"student loan, mortgage loan, credit-builder loan",,7,9.86,,unknown,1360.31,,no,,121.35676483054085,high_spent_medium_value_payments,367.6832271878717,2023-09-01,
cus_0x48cc,28649.99,,,,,2,"debt consolidation loan, personal loan",,20,19.61,,standard,1412.93,,yes,,142.35295081258258,high_spent_small_value_payments,274.9319477655512,2023-05-01,
cus_0x48d,12281.035,,,,,1,student loan,,18,13.41,,standard,928.14,,yes,,,low_spent_small_value_payments,311.38886573391954,2024-04-01,
cus_0x48d2,16580.69,,,,,2,"debt consolidation loan, student loan",,20,22.04,,bad,4559.65,,nm,,123.87873502375565,low_spent_small_value_payments,232.1945211335463,2024-06-01,
cus_0x48d4,56039.7,,,,,4,"personal loan, auto loan, student loan, payday loan",,12,7.64,,good,895.2,,no,,177.31655835313546,high_spent_medium_value_payments,434.03994297422537,2023-03-01,
cus_0x48dd,5753875.0,,,,,2,"debt consolidation loan, credit-builder loan",,13,6.4700000000000015,,standard,1077.91,,yes,,315.71685050990953,low_spent_medium_value_payments,319.59597184604024,2024-11-01,
cus_0x48e,31936.05,,,,,4,"student loan, auto loan, personal loan, payday loan",,8,14.79,,standard,1380.76,,yes,,140.61835519095388,high_spent_small_value_payments,264.46794201487756,2024-01-01,
cus_0x48e1,37990.27,,,,,2,"not specified, student loan",,3,6.58,,good,1394.62,,no,,203.68157991428902,high_spent_small_value_payments,339.76970018170397,2024-10-01,
cus_0x48e5,107068.92,,,,,3,"student loan, mortgage loan, home equity loan",,13,11.69,,standard,122.31,,yes,,127.22124092702083,high_spent_large_value_payments,766.6488308289139,2024-05-01,
cus_0x48ee,23756.68,,,,,0,"",,11,16.37,,unknown,612.93,,yes,,72.0371776023555,unknown,361.0351557309778,2024-03-01,
cus_0x48f,72629.12,,,,,5,"personal loan, not specified, debt consolidation loan, student loan, payday loan",,27,21.23,,bad,4748.34,,yes,,162.1927989137815,high_spent_small_value_payments,300.353499269671,2024-01-01,
cus_0x48f2,18317.26,,,,,2,"not specified, student loan",,21,3.26,,bad,1611.27,,yes,,37.00993218722206,high_spent_medium_value_payments,360.7954250962593,2024-03-01,
cus_0x48f7,35699.53,,,,,0,"",,13,,,standard,397.35,,yes,,153.65619024476274,low_spent_large_value_payments,402.83989308857065,2023-03-01,
cus_0x48fd,15991.02,,,,,5,"student loan, not specified, payday loan, credit-builder loan, personal loan",,19,28.79,,bad,4667.33,,yes,,108.3055689809974,low_spent_medium_value_payments,250.24986097975074,2024-05-01,
cus_0x4922,132552.16,,,,,1,debt consolidation loan,,6,5.32,,good,789.03,,no,,170.44252551861697,high_spent_medium_value_payments,1111.8790003541196,2024-06-01,
cus_0x4931,71734.24,,,,,4,"personal loan, credit-builder loan, auto loan, not specified",,25,2.54,,bad,2290.25,,yes,,125.10343900789358,high_spent_medium_value_payments,496.146467465006,2024-12-01,
cus_0x4939,16770.6,,,,,2,"auto loan, payday loan",,17,7.44,,standard,1984.5,,yes,,85.71895720106899,low_spent_medium_value_payments,316.2668334616692,2023-01-01,
cus_0x4946,20346.15,,,,,6,"credit-builder loan, debt consolidation loan, student loan, auto loan, not specified, home equity loan",,18,5.19,,bad,,,yes,,141.59097726671425,low_spent_small_value_payments,266.266374741878,2024-02-01,
cus_0x4947,,,,,,4,"auto loan, personal loan, debt consolidation loan, home equity loan",,17,0.84,,bad,1857.47,,yes,,72.56139379739537,high_spent_large_value_payments,322.1392765443346,2024-07-01,
cus_0x494b,8984.62,,,,,4,"auto loan, personal loan, credit-builder loan, student loan",,11,14.27,,standard,720.17,,yes,,57.2150730859356,low_spent_medium_value_payments,249.27056524424805,2024-10-01,
cus_0x494c,,,,,,4,"auto loan, mortgage loan, debt consolidation loan, not specified",,17,3.12,,unknown,4184.84,,yes,,135.92568154608836,low_spent_small_value_payments,233.18612506996598,2024-09-01,
cus_0x4953,9807.79,,,,,5,"auto loan, debt consolidation loan, personal loan, credit-builder loan, student loan",,24,4.94,,bad,2138.8,,yes,,75.60241271569292,low_spent_medium_value_payments,246.41181716561695,2024-01-01,
cus_0x495f,20012.87,,,,,5,"personal loan, not specified, payday loan, debt consolidation loan, auto loan",,15,5.8100000000000005,,bad,3500.17,,yes,,130.75630240736314,low_spent_large_value_payments,262.85922631751805,2023-07-01,
cus_0x4963,,,,,,1,personal loan,,16,1.71,,standard,355.07,,yes,,122.6660101963592,high_spent_large_value_payments,816.1618164569246,2024-11-01,
cus_0x4969,97714.47,,,,,0,"",,1,4.74,,good,613.07,,no,,126.60477595393186,high_spent_medium_value_payments,933.7824740460684,2023-05-01,
cus_0x496a,18854.6,,,,,5,"credit-builder loan, debt consolidation loan, not specified, student loan, personal loan",,17,18.42,,unknown,2088.1,,yes,,111.288815154856,low_spent_large_value_payments,261.271983321174,2024-04-01,
cus_0x496e,15051.065,,,,,2,"credit-builder loan, auto loan",,10,10.85,,standard,1455.55,,yes,,41.262412742651,unknown,300.0932246765987,2023-12-01,
cus_0x4972,18738.44,,,,,7,"student loan, auto loan, home equity loan, personal loan, debt consolidation loan, payday loan, not specified",,17,20.93,,bad,2748.17,,yes,,54.98197645990122,low_spent_small_value_payments,239.87866782065964,2024-06-01,
cus_0x4973,12291.445,,,,,3,"payday loan, credit-builder loan, home equity loan",,13,20.49,,unknown,1257.59,,yes,,101.68793355561054,low_spent_small_value_payments,258.7730829918478,2024-04-01,
cus_0x4976,31113.52,,,,,5,"personal loan, credit-builder loan, not specified, payday loan, student loan",,21,3.67,,bad,2489.95,,nm,,58.753014649375785,high_spent_medium_value_payments,321.3116949009925,2023-07-01,
cus_0x4981,,,,,,1,not specified,,3,8.61,,good,385.34,,no,,,high_spent_small_value_payments,345.2642938957238,2024-10-01,
cus_0x498a,18990.85,,,,,6,"debt consolidation loan, student loan, auto loan, mortgage loan, payday loan, personal loan",,25,28.71,,bad,2878.45,,yes,,205.54817016575657,low_spent_small_value_payments,148.28490887974766,2025-01-01,
cus_0x4993,142737.36,,,,,3,"personal loan, payday loan, debt consolidation loan",,6,2.640000000000001,,good,,,no,,519.5848260928279,low_spent_large_value_payments,642.4908163810227,2023-08-01,
cus_0x4999,21366.12,,,,,4,"personal loan, payday loan, student loan, not specified",,14,7.98,,unknown,921.38,,yes,,36.99855862953788,high_spent_medium_value_payments,324.86270963977336,2023-08-01,
cus_0x49ae,1.0243765E7,,,,,2,"not specified, debt consolidation loan",,17,2.09,,good,172.29,,no,,108.88566525473163,low_spent_small_value_payments,327.5145535433893,2023-02-01,
cus_0x49bf,44056.29,,,,,4,"personal loan, home equity loan, debt consolidation loan, mortgage loan",,19,14.55,,standard,1474.48,,yes,,263.0923103803995,high_spent_small_value_payments,252.21257351442088,2023-11-01,
cus_0x49c1,39890.28,,,,,4,"debt consolidation loan, personal loan, credit-builder loan, mortgage loan",,10,10.34,,standard,264.32,,yes,,288.40640093983296,low_spent_small_value_payments,208.5482147441927,2024-01-01,
cus_0x49d9,19170.73,,,,,4,"auto loan, debt consolidation loan, personal loan, credit-builder loan",,0,11.35,,good,318.94,,no,,164.35344518055848,low_spent_small_value_payments,199.15456570335374,2024-05-01,
cus_0x49da,96582.24,,,,,1,auto loan,,18,19.79,,unknown,482.88,,yes,,115.29322010002757,high_spent_large_value_payments,840.8985688015593,2024-07-01,
cus_0x49e3,45139.08,,,,,4,"payday loan, not specified, debt consolidation loan, credit-builder loan",,19,9.16,,unknown,1419.66,,nm,,80.59471526541361,high_spent_medium_value_payments,369.51820299106737,2023-07-01,
cus_0x49f5,9676.155,,,,,6,"not specified, credit-builder loan, home equity loan, payday loan, mortgage loan, auto loan",,17,11.26,,unknown,2065.06,,yes,,28.820199441494445,high_spent_small_value_payments,274.9319164361305,2024-03-01,
cus_0x49fa,114261.68,,,,,1,personal loan,,14,0.95,,unknown,337.64,,no,,,high_spent_small_value_payments,706.4299563006914,2023-08-01,
cus_0x4a02,160728.04,,,,,1,student loan,,7,0.87,,good,1242.39,,no,,1185.6452637434425,low_spent_large_value_payments,226.16837073924103,2024-07-01,
cus_0x4a05,50051.28,,,,,3,"payday loan, student loan, auto loan",,23,9.0,,bad,1936.41,,yes,,147.75094130009106,high_spent_small_value_payments,402.78661790259366,2024-02-01,
cus_0x4a0b,120629.04,,,,,1,debt consolidation loan,,11,7.53,,good,413.86,,no,,163.68852018594737,high_spent_large_value_payments,889.5482301318112,2023-01-01,
cus_0x4a11,67825.23,,,,,0,"",,8,16.82,,unknown,148.04,,yes,,148.21958209908297,high_spent_medium_value_payments,683.6906679009171,2024-10-01,
cus_0x4a3c,95768.85,,,,,4,"auto loan, mortgage loan, payday loan, personal loan",,10,17.23,,standard,1382.52,,yes,,826.4665273651939,low_spent_small_value_payments,6.31689272766141,2024-10-01,
cus_0x4a3d,,,,,,6,"student loan, home equity loan, debt consolidation loan, not specified, mortgage loan, credit-builder loan",,18,28.85,,unknown,4503.42,,yes,,304.1364898700739,low_spent_small_value_payments,82.49441492319622,2023-02-01,
cus_0x4a43,54889.92,,,,,4,"payday loan, mortgage loan, home equity loan, student loan",,8,16.48,,standard,1603.48,,yes,,84.49761291814019,high_spent_medium_value_payments,469.6710160258687,2023-01-01,
cus_0x4a5,85280.88,,,,,0,"",,9,4.89,,good,825.18,,no,,128.72660009442131,high_spent_large_value_payments,795.9473999055788,2024-04-01,
cus_0x4a6,,,,,,2,"mortgage loan, payday loan",,8,6.69,,unknown,705.05,,no,,177.27647965447318,unknown,776.674103773836,2024-11-01,
cus_0x4a6a,25462.29,,,,,4,"not specified, student loan, personal loan, debt consolidation loan",,17,8.78,,standard,1189.3,,yes,,233.5730840799009,low_spent_small_value_payments,190.68386523682662,2025-01-01,
cus_0x4a7,45342.24,,,,,3,"credit-builder loan, not specified, mortgage loan",,25,8.74,,bad,2063.68,,yes,,72.05702271461018,high_spent_medium_value_payments,517.5076165089043,2023-11-01,
cus_0x4a70,94034.8,,,,,1,not specified,,6,10.98,,good,775.83,,nm,,570.0224356636722,low_spent_large_value_payments,407.3981228803764,2024-02-01,
cus_0x4a78,17785.93,,,,,2,"debt consolidation loan, auto loan",,7,1.74,,good,849.81,,no,,91.97880178050464,low_spent_large_value_payments,331.5154346996788,2024-09-01,
cus_0x4a7a,71735.48,,,,,2,"not specified, student loan",,20,15.07,,standard,940.19,,yes,,73.56393933614437,high_spent_large_value_payments,624.0916668650774,2023-11-01,
cus_0x4a82,21426.07,,,,,5,"credit-builder loan, personal loan, debt consolidation loan, mortgage loan, payday loan",,20,8.79,,standard,1024.27,,yes,,93.0666214256734,high_spent_small_value_payments,200.8171753708583,2024-07-01,
cus_0x4a88,77703.16,,,,,5,"debt consolidation loan, payday loan, auto loan, mortgage loan, personal loan",,,20.54,,bad,2939.44,,yes,,576.5805390591927,low_spent_small_value_payments,374.9293201426505,2023-09-01,
cus_0x4a8a,,,,,,3,"personal loan, student loan, auto loan",,7,8.98,,unknown,1433.49,,no,,151.3139600213737,low_spent_small_value_payments,270.7030603275344,2024-06-01,
cus_0x4a8f,34493.92,,,,,4,"payday loan, mortgage loan, home equity loan, auto loan",,17,25.16,,bad,4138.67,,yes,,348.2669864999993,low_spent_small_value_payments,135.6992488171971,2023-06-01,
cus_0x4a93,16645.16,,,,,1,credit-builder loan,,20,5.83,,standard,896.57,,yes,,177.89812733216567,low_spent_small_value_payments,263.4093469555657,2024-10-01,
cus_0x4a94,9093.815,,,,,5,"payday loan, credit-builder loan, student loan, home equity loan, personal loan",,15,8.46,,standard,1879.03,,yes,,58.37763070795327,low_spent_small_value_payments,260.63785388439715,2023-01-01,
cus_0x4a96,42832.16,,,,,2,"auto loan, mortgage loan",,2,6.86,,good,565.03,,no,,268.6839401939404,low_spent_small_value_payments,333.7684984517125,2024-07-01,
cus_0x4a97,,,,,,1,payday loan,,10,1.27,,good,469.44,,no,,295.191809601346,low_spent_small_value_payments,225.35005837252513,2023-02-01,
cus_0x4a9b,9734.325,,,,,3,"credit-builder loan, student loan, payday loan",,19,1.21,,bad,2558.01,,yes,,39.36133516503122,low_spent_large_value_payments,300.404054407003,2023-11-01,
cus_0x4aa5,,,,,,5,"debt consolidation loan, student loan, payday loan, personal loan, auto loan",,20,9.9,,standard,958.8,,yes,,152.22906031046375,high_spent_small_value_payments,570.9210656150168,2024-09-01,
cus_0x4ab2,127883.4,,,,,3,"not specified, credit-builder loan, mortgage loan",,11,14.55,,unknown,820.08,,yes,,,low_spent_small_value_payments,349.18104600173484,2023-10-01,
cus_0x4aba,41351.46,,,,,0,"",,13,6.99,,standard,727.13,,nm,,34.710138218994466,high_spent_large_value_payments,559.6853617810057,2024-06-01,
cus_0x4abd,,,,,,4,"mortgage loan, personal loan, payday loan, debt consolidation loan",,14,6.57,,standard,566.77,,no,,630.2326797079103,unknown,273.0442215073989,2023-10-01,
cus_0x4ac2,10100.48,,,,,4,"not specified, payday loan, auto loan, home equity loan",,19,9.89,,bad,4336.68,,yes,,32.01526524220879,high_spent_small_value_payments,308.04618455907564,2024-01-01,
cus_0x4ace,19280.73,,,,,2,"auto loan, not specified",,,10.67,,unknown,2412.06,,nm,,,low_spent_medium_value_payments,305.3021458402525,2023-04-01,
cus_0x4ad5,31592.03,,,,,2,"not specified, debt consolidation loan",,21,7.28,,unknown,778.91,,yes,,61.39593386666307,high_spent_large_value_payments,391.8274789678682,2023-08-01,
cus_0x4ad7,93305.76,,,,,1,student loan,,20,4.55,,standard,1275.86,,yes,,96.81027024157522,high_spent_medium_value_payments,897.5520860893743,2024-12-01,
cus_0x4ad9,,,,,,3,"auto loan, home equity loan, student loan",,22,9.3,,unknown,1184.49,,no,,30.359240051374197,high_spent_large_value_payments,368.1266526137873,2023-09-01,
cus_0x4ade,61976.44,,,,,3,"student loan, home equity loan, personal loan",,12,11.01,,unknown,78.47,,no,,213.40477930830025,high_spent_medium_value_payments,348.8088034637683,2023-06-01,
cus_0x4aef,20137.56,,,,,1,home equity loan,,19,10.17,,unknown,2577.87,,yes,,31.6935929941437,high_spent_small_value_payments,380.38422060807306,2023-06-01,
cus_0x4af0,27070.07,,,,,4,"home equity loan, credit-builder loan, student loan, personal loan",,15,5.68,,unknown,919.76,,no,,138.38176935677842,high_spent_small_value_payments,300.2688288305367,2023-11-01,
cus_0x4af2,76208.52,,,,,1,credit-builder loan,,16,8.22,,standard,1068.66,,yes,,479.24416201515714,low_spent_small_value_payments,418.0914363269381,2023-12-01,
cus_0x4af4,64363.92,,,,,4,"personal loan, credit-builder loan, auto loan, not specified",,10,16.91,,unknown,978.79,,yes,,68.09845394235244,high_spent_large_value_payments,556.2235680782737,2024-06-01,
cus_0x4afe,42321.5,,,,,0,"",,2,8.43,,good,688.61,,no,,118.29130050229223,low_spent_large_value_payments,486.2878661643744,2025-01-01,
cus_0x4b09,80657.84,,,,,3,"mortgage loan, credit-builder loan, personal loan",,17,15.33,,standard,1017.73,,yes,,201.4157912575497,low_spent_small_value_payments,534.536162813898,2023-12-01,
cus_0x4b11,,,,,,5,"not specified, auto loan, debt consolidation loan, student loan, home equity loan",,18,25.69,,unknown,3572.77,,yes,,75.05584854823645,low_spent_small_value_payments,244.61873990853974,2024-08-01,
cus_0x4b12,57654.4,,,,,2,"mortgage loan, auto loan",,19,12.71,,standard,573.53,,yes,,97.99711060198887,high_spent_medium_value_payments,558.0201762413353,2023-07-01,
cus_0x4b17,74169.76,,,,,2,"student loan, auto loan",,22,7.79,,bad,2529.47,,yes,,128.98998254508555,unknown,650.6659594158577,2024-01-01,
cus_0x4b18,106815.54,,,,,1,auto loan,,8,3.55,,standard,529.87,,no,,369.5394636467401,high_spent_medium_value_payments,723.5680989678834,2024-06-01,
cus_0x4b19,143741.2,,,,,0,"",,19,18.12,,unknown,1073.37,,yes,,210.66964068799243,high_spent_large_value_payments,1232.7736926453408,2023-02-01,
cus_0x4b2c,22488.625,,,,,1,payday loan,,14,0.69,,good,590.85,,no,,35.08065620068748,high_spent_medium_value_payments,373.4459504393869,2024-05-01,
cus_0x4b4,7112.665,,,,,5,"debt consolidation loan, credit-builder loan, student loan, payday loan, home equity loan",,24,27.68,,unknown,4649.87,,yes,,26.62311831082404,high_spent_medium_value_payments,272.7835210366769,2024-03-01,
cus_0x4b40,40009.74,,,,,4,"debt consolidation loan, personal loan, payday loan, not specified",,11,9.12,,standard,1372.21,,yes,,67.41580054212578,high_spent_medium_value_payments,411.000775955367,2023-01-01,
cus_0x4b41,121486.92,,,,,2,"home equity loan, student loan",,5,1.9499999999999995,,good,605.65,,no,,135.35058560670174,high_spent_large_value_payments,918.9804029662282,2024-05-01,
cus_0x4b5d,,,,,,3,"payday loan, credit-builder loan, mortgage loan",,10,11.09,,good,115.08,,no,,430.3031049194387,high_spent_medium_value_payments,690.9854628585501,2023-08-01,
cus_0x4b5e,85721.81999999999,,,,,0,"",,4,8.82,,good,1149.07,,no,,265.33059867008933,unknown,722.9179013299107,2023-02-01,
cus_0x4b6a,8958.715,,,,,3,"not specified, auto loan, home equity loan",,9,14.49,,standard,2133.24,,yes,,0.0,high_spent_large_value_payments,289.4445147395943,2024-09-01,
cus_0x4b6b,66484.36,,,,,2,"mortgage loan, payday loan",,18,18.77,,standard,1688.0,,yes,,323.0616980164488,low_spent_large_value_payments,419.7036430568074,2023-10-01,
cus_0x4b76,,,,,,3,"credit-builder loan, not specified, personal loan",,10,12.25,,unknown,1370.19,,no,,28.214448557981157,high_spent_medium_value_payments,327.67347968000166,2024-12-01,
cus_0x4b78,131080.8,,,,,2,"payday loan, debt consolidation loan",,18,7.28,,standard,161.29,,no,,819.7850450616423,low_spent_small_value_payments,435.7051327421775,2024-05-01,
cus_0x4b8,27269.1,,,,,1,auto loan,,11,11.1,,unknown,1487.56,,no,,225.4921065919038,low_spent_small_value_payments,288.6274428156104,2024-11-01,
cus_0x4b89,8996.265,,,,,2,"personal loan, home equity loan",,17,15.07,,standard,2400.0,,yes,,44.457672128720425,low_spent_small_value_payments,307.23949763582266,2023-11-01,
cus_0x4b8b,160346.44,,,,,4,"credit-builder loan, debt consolidation loan, not specified, mortgage loan",,7,-1.59,,good,630.62,,no,,253.81880330296715,high_spent_medium_value_payments,1059.4081674380393,2024-01-01,
cus_0x4b9,20414.37,,,,,3,"auto loan, home equity loan, not specified",,16,6.66,,bad,1401.52,,yes,,66.11804046187503,low_spent_small_value_payments,346.2571954560234,2024-09-01,
cus_0x4b9f,81365.06999999999,,,,,2,"debt consolidation loan, credit-builder loan",,16,11.73,,standard,1188.76,,yes,,428.32271134173226,low_spent_medium_value_payments,291.24317911815814,2024-02-01,
cus_0x4ba1,70705.88,,,,,4,"personal loan, credit-builder loan, home equity loan, payday loan",,1989,13.81,,standard,2207.69,,yes,,95.46684532632419,high_spent_large_value_payments,426.85238946652265,2024-12-01,
cus_0x4ba7,28150.72,,,,,0,"",,21,17.1,,standard,756.3,,yes,,298.8036669298184,low_spent_small_value_payments,249.585666403515,2023-09-01,
cus_0x4bb,10401.21,,,,,2,"auto loan, debt consolidation loan",,16,0.71,,bad,2106.7,,yes,,64.40848424709874,low_spent_medium_value_payments,266.68897452677425,2024-08-01,
cus_0x4bb4,9444.795,,,,,5,"mortgage loan, credit-builder loan, student loan, debt consolidation loan, auto loan",,11,17.57,,standard,1701.58,,yes,,60.23201764784449,low_spent_medium_value_payments,277.1796570548337,2024-06-01,
cus_0x4bbb,,,,,,5,"payday loan, personal loan, credit-builder loan, auto loan, mortgage loan",,20,14.05,,bad,1492.88,,yes,,118.72363404632877,high_spent_medium_value_payments,314.835767001497,2023-05-01,
cus_0x4bc0,71534.68,,,,,2,"personal loan, debt consolidation loan",,13,12.82,,standard,2094.49,,yes,,801.4188430113122,low_spent_small_value_payments,544.9184870265842,2023-08-01,
cus_0x4bc1,62565.60000000001,,,,,4,"personal loan, debt consolidation loan, mortgage loan, auto loan",,21,,,bad,1401.39,,yes,,340.5900116414518,high_spent_small_value_payments,281.7263697183025,2025-01-01,
cus_0x4bda,69886.64,,,,,1,home equity loan,,1,7.52,,unknown,683.01,,no,,156.0927577988915,high_spent_medium_value_payments,604.1611455807245,2024-02-01,
cus_0x4bdc,35007.33,,,,,0,"",,7,2.12,,unknown,733.96,,no,,61.63044754661872,high_spent_medium_value_payments,459.30862104469225,2024-06-01,
cus_0x4bde,30884.06,,,,,7,"personal loan, home equity loan, auto loan, debt consolidation loan, not specified, credit-builder loan, mortgage loan",,20,15.78,,standard,2336.66,,yes,,112.44252269736627,low_spent_small_value_payments,257.0340796295613,2023-12-01,
cus_0x4bdf,104564.64,,,,,2,"mortgage loan, debt consolidation loan",,18,9.64,,unknown,100.49,,no,,424.3876817722472,high_spent_small_value_payments,622.9531024578033,2023-06-01,
cus_0x4be2,7201.505,,,,,5,"credit-builder loan, student loan, mortgage loan, personal loan, home equity loan",,6,14.2,,standard,2452.08,,yes,,17.808858979840554,high_spent_small_value_payments,266.1034141813036,2023-01-01,
cus_0x4bef,38505.32,,,,,4,"debt consolidation loan, student loan, mortgage loan, credit-builder loan",,15,17.09,,standard,2159.19,,nm,,130.97422642371902,low_spent_large_value_payments,374.5738892776966,2024-07-01,
cus_0x4bfc,111755.6,,,,,2,"student loan, mortgage loan",,12,13.79,,standard,407.8,,nm,,630.4025511052466,low_spent_large_value_payments,461.7898752317117,2023-01-01,
cus_0x4bff,56341.2,,,,,3,"auto loan, not specified, student loan",,10,8.13,,standard,1674.42,,nm,,153.92592266230542,high_spent_medium_value_payments,499.5703239556671,2025-01-01,
cus_0x4c13,37691.17,,,,,0,"",,9,8.56,,good,209.34,,no,,47.29904611963399,high_spent_large_value_payments,524.8940372136993,2024-10-01,
cus_0x4c2,17569.69,,,,,3,"student loan, home equity loan, not specified",,9,11.56,,unknown,1135.31,,yes,,23.50837797281965,high_spent_large_value_payments,312.90660629678007,2023-10-01,
cus_0x4c34,31896.42,,,,,1,payday loan,,8,1.91,,good,1177.43,,no,,123.49588941946736,low_spent_small_value_payments,385.4078328249697,2025-01-01,
cus_0x4c43,104158.68,,,,,2,"auto loan, home equity loan",,14,13.78,,standard,330.7,,no,,,low_spent_medium_value_payments,241.03190386726985,2024-09-01,
cus_0x4c44,20917.51,,,,,5,"home equity loan, credit-builder loan, auto loan, student loan, not specified",,13,3.92,,unknown,1743.25,,yes,,209.0307405329496,low_spent_small_value_payments,84.26714401248782,2024-12-01,
cus_0x4c45,69078.64,,,,,2,"not specified, payday loan",,16,19.9,,unknown,2329.02,,yes,,405.1507727244792,low_spent_medium_value_payments,347.7009747329593,2023-03-01,
cus_0x4c49,17243.24,,,,,5,"mortgage loan, personal loan, student loan, auto loan, not specified",,22,23.21,,bad,2657.29,,yes,,95.30206141971512,low_spent_small_value_payments,274.2436469896934,2024-07-01,
cus_0x4c4a,12613.92,,,,,3,"personal loan, student loan, home equity loan",,17,17.51,,standard,569.11,,yes,,40.7850162219858,low_spent_large_value_payments,327.78908110520865,2024-07-01,
cus_0x4c4b,104929.28,,,,,3,"debt consolidation loan, student loan, mortgage loan",,11,7.9,,standard,651.32,,yes,,92.25503374467004,unknown,758.7050723258511,2024-09-01,
cus_0x4c64,39057.08,,,,,4,"auto loan, payday loan, home equity loan, credit-builder loan",,2,2.99,,good,359.21,,nm,,,low_spent_large_value_payments,356.5538213367685,2024-08-01,
cus_0x4c6c,35416.64,,,,,1,payday loan,,15,11.18,,good,671.17,,no,,89.15621468291342,high_spent_medium_value_payments,442.3509173751995,2024-02-01,
cus_0x4c71,32227.77,,,,,2,"mortgage loan, home equity loan",,10,11.4,,good,430.39,,nm,,208.85254704894044,unknown,389.4637101519967,2023-01-01,
